,age,10yr_AR,rr,log_rr,p_above_threshold,p_case,rr_low,rr_high
45,45,0.005,17.72179002863753,2.8747949574924867,4.8392898152949115e-05,0.0010564352049656778,0.9989919089087378,21.83037687940782
46,46,0.006,14.76074212822045,2.6919710975980777,0.00011808670639734675,0.0021709986374518486,0.9979468456187068,18.38478439856485
47,47,0.008,11.059426647574197,2.403283154567275,0.0004393739470031077,0.00617298118967935,0.9942638724523226,14.049492992891743
48,48,0.009,9.825652324501796,2.2849965499026452,0.0007280939459342051,0.00917065490515101,0.9915512875844225,12.595428043814177
49,49,0.011,8.031067395951696,2.0833174451461716,0.001647938089106793,0.01725409239307485,0.98436808526834,10.470109591572596
50,50,0.013,6.788657813738166,1.9152532510058058,0.003119996695934102,0.028048897212828217,0.9749930779689937,8.990040678370207
51,51,0.015,5.877553427114481,1.7711405914995744,0.005231590302851363,0.04132500024018104,0.9637167710740653,7.899127769553697
52,52,0.018,4.89051736140166,1.5872980977680085,0.009714595144160287,0.06519431748224813,0.9439760274502236,6.710965975914935
53,53,0.02,4.396995526910529,1.4809214728932953,0.013615458537152847,0.08324500124707945,0.9294093329902927,6.114006444948344
54,54,0.023,3.8176388292329824,1.3396321239806372,0.02083238085364092,0.11271179077081861,0.9061658002975237,5.410413315822216
55,55,0.026,3.3719745240225323,1.2154984849576085,0.02962599111955022,0.1441864352854988,0.8819419696760835,4.866889843572188
56,56,0.03,2.916399376156179,1.070349765041248,0.0436051773500673,0.1878952142720136,0.8491313069615387,4.309011582812049
57,57,0.033,2.647190951131041,0.9734990593401246,0.05559674574345974,0.22117514256967274,0.824674050962943,3.9782030335056295
58,58,0.037,2.3561489215655325,0.8570284732847149,0.0733050042696638,0.26533318363047487,0.7927816808706601,3.619578039371033
59,59,0.041,2.1218894666476307,0.7523069496021269,0.09264914978783856,0.3085390812516031,0.7620656536407233,3.33018793975056
60,60,0.045,1.9292705315359049,0.6571419685360367,0.11329065575327446,0.35027018422552725,0.7327427188967194,3.0917835358667993
61,61,0.049,1.7680944054858494,0.5699023595579094,0.13492269249957445,0.3902000926345488,0.7049079915498202,2.8920271705649476
62,62,0.052,1.6634816785634863,0.5089128026276365,0.15163225646175338,0.4188497934073091,0.6850215735088131,2.762273695458438
63,63,0.056,1.541429484754158,0.4327102227334707,0.17436673221942278,0.45524216278408425,0.6598060645985164,2.6108315329968352
64,64,0.059,1.4607480445154737,0.3789486637662309,0.19164420170305974,0.481164085098596,0.6418410259374617,2.5107155907807144
65,65,0.062,1.3878721309623145,0.32777173317395464,0.2090298157891507,0.5059156789944358,0.6246560627294845,2.4203039029836546
66,66,0.065,1.3217209680553392,0.2789346511146932,0.22645618853814686,0.5295157394079091,0.6082192806933115,2.338270121148451
67,67,0.067,1.2809100738712618,0.24757082050609558,0.23806699555279498,0.5446227257120468,0.5976605182214635,2.287686810376319
68,68,0.069,1.2424640761459043,0.2170965660120423,0.24965404652600187,0.5592398747660594,0.5874092119685355,2.240059324285031
69,69,0.071,1.2061831214829226,0.1874609288038008,0.2612032282114194,0.5733779504597073,0.5774552161448506,2.195141133537645
70,70,0.071,1.2061831214829226,0.1874609288038008,0.2612032282114194,0.5733779504597073,0.5774552161448506,2.195141133537645
71,71,0.072,1.1887981530438458,0.1729428413494693,0.26695957060760556,0.5802709028906826,0.5725865590486245,2.1736283946290964
72,72,0.072,1.1887981530438458,0.1729428413494693,0.26695957060760556,0.5802709028906826,0.5725865590486245,2.1736283946290964
73,73,0.071,1.2061831214829226,0.1874609288038008,0.2612032282114194,0.5733779504597073,0.5774552161448506,2.195141133537645
74,74,0.07,1.2240645670668697,0.20217693357048164,0.2554342005159915,0.5663680933512325,0.5823956820864976,2.2172758863423025
75,75,0.069,1.2424640761459043,0.2170965660120423,0.24965404652600187,0.5592398747660594,0.5874092119685355,2.240059324285031
76,76,0.067,1.2809100738712618,0.24757082050609558,0.23806699555279498,0.5446227257120468,0.5976605182214635,2.287686810376319
77,77,0.065,1.3217209680553392,0.2789346511146932,0.22645618853814686,0.5295157394079091,0.6082192806933115,2.338270121148451
78,78,0.063,1.3651219902852567,0.31124379481599634,0.2148371539651901,0.513909104472849,0.6190956410915047,2.3920867270291493
79,79,0.06,1.4356466118805848,0.3616153483352624,0.19743090113200934,0.4895439387899254,0.6360275544249882,2.479571009315299
